"Date","Age Group","Sex","Sinovac 1st dose","Sinovac 2nd dose","Sinovac 3rd dose","BioNTech 1st dose","BioNTech 2nd dose","BioNTech 3rd dose"
"2021-03-28","0-19","F","5","7","0","0","0","0"
"2021-03-28","0-19","M","11","13","0","0","0","0"
"2021-03-28","20-29","F","129","44","0","0","0","0"
"2021-03-28","20-29","M","315","94","0","0","0","0"
"2021-03-28","30-39","F","569","140","0","0","0","0"
"2021-03-28","30-39","M","681","286","0","0","0","0"
"2021-03-28","40-49","F","988","388","0","0","0","0"
"2021-03-28","40-49","M","1052","829","0","0","0","0"
"2021-03-28","50-59","F","642","323","0","0","0","0"
"2021-03-28","50-59","M","1177","896","0","0","0","0"
"2021-03-28","60-69","F","263","759","0","0","0","0"
"2021-03-28","60-69","M","547","1555","0","0","0","0"
"2021-03-28","70-79","F","74","404","0","0","0","0"
"2021-03-28","70-79","M","138","520","0","0","0","0"
"2021-03-28","80 and above","F","22","146","0","0","0","0"
"2021-03-28","80 and above","M","22","135","0","0","0","0"
"2021-03-29","0-19","F","13","5","0","0","0","0"
"2021-03-29","0-19","M","8","7","0","0","0","0"
"2021-03-29","20-29","F","142","31","0","0","0","0"
"2021-03-29","20-29","M","199","57","0","0","0","0"
"2021-03-29","30-39","F","690","84","0","0","0","0"
"2021-03-29","30-39","M","480","194","0","0","0","0"
"2021-03-29","40-49","F","1195","305","0","0","0","0"
"2021-03-29","40-49","M","747","613","0","0","0","0"
"2021-03-29","50-59","F","987","274","0","0","0","0"
"2021-03-29","50-59","M","1092","647","0","0","0","0"
"2021-03-29","60-69","F","292","870","0","0","0","0"
"2021-03-29","60-69","M","458","1927","0","0","0","0"
"2021-03-29","70-79","F","97","294","0","0","0","0"
"2021-03-29","70-79","M","167","534","0","0","0","0"
"2021-03-29","80 and above","F","16","106","0","0","0","0"
"2021-03-29","80 and above","M","35","105","0","0","0","0"
"2021-03-30","0-19","F","10","6","0","0","0","0"
"2021-03-30","0-19","M","3","6","0","0","0","0"
"2021-03-30","20-29","F","141","59","0","0","0","0"
"2021-03-30","20-29","M","145","42","0","0","0","0"
"2021-03-30","30-39","F","630","165","0","0","0","0"
"2021-03-30","30-39","M","399","181","0","0","0","0"
"2021-03-30","40-49","F","983","405","0","0","0","0"
"2021-03-30","40-49","M","564","567","0","0","0","0"
"2021-03-30","50-59","F","780","481","0","0","0","0"
"2021-03-30","50-59","M","848","733","0","0","0","0"
"2021-03-30","60-69","F","283","1825","0","0","0","0"
"2021-03-30","60-69","M","364","2849","0","0","0","0"
"2021-03-30","70-79","F","75","752","0","0","0","0"
"2021-03-30","70-79","M","147","1149","0","0","0","0"
"2021-03-30","80 and above","F","13","268","0","0","0","0"
"2021-03-30","80 and above","M","20","302","0","0","0","0"
"2021-03-31","0-19","F","4","8","0","0","0","0"
"2021-03-31","0-19","M","4","8","0","0","0","0"
"2021-03-31","20-29","F","117","47","0","0","0","0"
"2021-03-31","20-29","M","146","80","0","0","0","0"
"2021-03-31","30-39","F","534","208","0","0","0","0"
"2021-03-31","30-39","M","374","195","0","0","0","0"
"2021-03-31","40-49","F","927","480","0","0","0","0"
"2021-03-31","40-49","M","563","556","0","0","0","0"
"2021-03-31","50-59","F","801","523","0","0","0","0"
"2021-03-31","50-59","M","819","786","0","0","0","0"
"2021-03-31","60-69","F","229","1685","0","0","0","0"
"2021-03-31","60-69","M","384","2521","0","0","0","0"
"2021-03-31","70-79","F","70","766","0","0","0","0"
"2021-03-31","70-79","M","129","1186","0","0","0","0"
"2021-03-31","80 and above","F","19","283","0","0","0","0"
"2021-03-31","80 and above","M","13","316","0","0","0","0"
"2021-04-01","0-19","F","6","13","0","0","0","0"
"2021-04-01","0-19","M","15","9","0","0","0","0"
"2021-04-01","20-29","F","137","62","0","0","0","0"
"2021-04-01","20-29","M","144","86","0","0","0","0"
"2021-04-01","30-39","F","591","241","0","0","0","0"
"2021-04-01","30-39","M","360","235","0","0","0","0"
"2021-04-01","40-49","F","928","584","0","0","0","0"
"2021-04-01","40-49","M","561","587","0","0","0","0"
"2021-04-01","50-59","F","817","573","0","0","0","0"
"2021-04-01","50-59","M","836","773","0","0","0","0"
"2021-04-01","60-69","F","248","1837","0","0","0","0"
"2021-04-01","60-69","M","356","2525","0","0","0","0"
"2021-04-01","70-79","F","69","777","0","0","0","0"
"2021-04-01","70-79","M","121","1206","0","0","0","0"
"2021-04-01","80 and above","F","13","241","0","0","0","0"
"2021-04-01","80 and above","M","22","306","0","0","0","0"
"2021-04-02","0-19","F","6","7","0","0","0","0"
"2021-04-02","0-19","M","9","7","0","0","0","0"
"2021-04-02","20-29","F","156","36","0","0","0","0"
"2021-04-02","20-29","M","185","44","0","0","0","0"
"2021-04-02","30-39","F","601","122","0","0","0","0"
"2021-04-02","30-39","M","420","148","0","0","0","0"
"2021-04-02","40-49","F","849","340","0","0","0","0"
"2021-04-02","40-49","M","656","398","0","0","0","0"
"2021-04-02","50-59","F","737","342","0","0","0","0"
"2021-04-02","50-59","M","891","482","0","0","0","0"
"2021-04-02","60-69","F","181","945","0","0","0","0"
"2021-04-02","60-69","M","288","1436","0","0","0","0"
"2021-04-02","70-79","F","57","422","0","0","0","0"
"2021-04-02","70-79","M","78","706","0","0","0","0"
"2021-04-02","80 and above","F","11","123","0","0","0","0"
"2021-04-02","80 and above","M","18","160","0","0","0","0"
"2021-04-03","0-19","F","6","11","0","0","0","0"
"2021-04-03","0-19","M","9","14","0","0","0","0"
"2021-04-03","20-29","F","105","70","0","0","0","0"
"2021-04-03","20-29","M","146","112","0","0","0","0"
"2021-04-03","30-39","F","447","222","0","0","0","0"
"2021-04-03","30-39","M","351","269","0","0","0","0"
"2021-04-03","40-49","F","595","666","0","0","0","0"
"2021-04-03","40-49","M","499","773","0","0","0","0"
"2021-04-03","50-59","F","503","486","0","0","0","0"
"2021-04-03","50-59","M","581","876","0","0","0","0"
"2021-04-03","60-69","F","112","1355","0","0","0","0"
"2021-04-03","60-69","M","182","2083","0","0","0","0"
"2021-04-03","70-79","F","26","743","0","0","0","0"
"2021-04-03","70-79","M","52","977","0","0","0","0"
"2021-04-03","80 and above","F","5","216","0","0","0","0"
"2021-04-03","80 and above","M","6","251","0","0","0","0"
"2021-04-04","0-19","F","6","17","0","0","22","0"
"2021-04-04","0-19","M","17","13","0","0","34","0"
"2021-04-04","20-29","F","112","80","0","2","161","0"
"2021-04-04","20-29","M","199","116","0","0","179","0"
"2021-04-04","30-39","F","451","191","0","1","47","0"
"2021-04-04","30-39","M","366","279","0","1","66","0"
"2021-04-04","40-49","F","587","505","0","3","28","0"
"2021-04-04","40-49","M","603","799","0","4","27","0"
"2021-04-04","50-59","F","450","388","0","6","16","0"
"2021-04-04","50-59","M","684","843","0","3","32","0"
"2021-04-04","60-69","F","84","1002","0","1","7","0"
"2021-04-04","60-69","M","177","1663","0","2","10","0"
"2021-04-04","70-79","F","19","552","0","2","1","0"
"2021-04-04","70-79","M","35","829","0","1","1","0"
"2021-04-04","80 and above","F","8","144","0","0","0","0"
"2021-04-04","80 and above","M","5","202","0","0","1","0"
"2021-04-05","0-19","F","6","5","0","33","51","0"
"2021-04-05","0-19","M","10","5","0","34","49","0"
"2021-04-05","20-29","F","92","36","0","137","221","0"
"2021-04-05","20-29","M","112","92","0","97","300","0"
"2021-04-05","30-39","F","310","118","0","918","303","0"
"2021-04-05","30-39","M","238","215","0","607","611","0"
"2021-04-05","40-49","F","511","337","0","1086","433","0"
"2021-04-05","40-49","M","359","490","0","682","710","0"
"2021-04-05","50-59","F","365","330","0","623","451","0"
"2021-04-05","50-59","M","464","528","0","524","753","0"
"2021-04-05","60-69","F","117","1086","0","207","573","0"
"2021-04-05","60-69","M","183","1871","0","177","1265","0"
"2021-04-05","70-79","F","26","450","0","47","227","0"
"2021-04-05","70-79","M","46","761","0","56","409","0"
"2021-04-05","80 and above","F","3","94","0","13","62","0"
"2021-04-05","80 and above","M","9","151","0","7","79","0"
"2021-04-06","0-19","F","14","6","0","106","74","0"
"2021-04-06","0-19","M","5","6","0","100","122","0"
"2021-04-06","20-29","F","101","51","0","402","351","0"
"2021-04-06","20-29","M","106","82","0","305","603","0"
"2021-04-06","30-39","F","322","144","0","2143","886","0"
"2021-04-06","30-39","M","218","199","0","1757","1687","0"
"2021-04-06","40-49","F","504","349","0","2320","1224","0"
"2021-04-06","40-49","M","342","492","0","1979","2112","0"
"2021-04-06","50-59","F","349","348","0","1433","930","0"
"2021-04-06","50-59","M","386","542","0","1527","1952","0"
"2021-04-06","60-69","F","93","964","0","331","1602","0"
"2021-04-06","60-69","M","132","1781","0","371","3324","0"
"2021-04-06","70-79","F","37","401","0","100","560","0"
"2021-04-06","70-79","M","51","637","0","124","1009","0"
"2021-04-06","80 and above","F","8","113","0","18","185","0"
"2021-04-06","80 and above","M","14","133","0","19","181","0"
"2021-04-07","0-19","F","9","10","0","70","56","0"
"2021-04-07","0-19","M","5","20","0","71","73","0"
"2021-04-07","20-29","F","88","131","0","322","351","0"
"2021-04-07","20-29","M","99","234","0","277","539","0"
"2021-04-07","30-39","F","340","433","0","1559","805","0"
"2021-04-07","30-39","M","218","727","0","1296","1465","0"
"2021-04-07","40-49","F","568","1046","0","1697","1104","0"
"2021-04-07","40-49","M","317","1513","0","1463","1882","0"
"2021-04-07","50-59","F","456","1102","0","1137","890","0"
"2021-04-07","50-59","M","443","1911","0","1259","1831","0"
"2021-04-07","60-69","F","160","1892","0","371","1625","0"
"2021-04-07","60-69","M","226","3130","0","427","3221","0"
"2021-04-07","70-79","F","45","782","0","117","542","0"
"2021-04-07","70-79","M","73","1281","0","125","1006","0"
"2021-04-07","80 and above","F","11","230","0","38","148","0"
"2021-04-07","80 and above","M","16","297","0","27","178","0"
"2021-04-08","0-19","F","2","12","0","86","50","0"
"2021-04-08","0-19","M","3","16","0","102","72","0"
"2021-04-08","20-29","F","67","97","0","361","401","0"
"2021-04-08","20-29","M","83","222","0","349","598","0"
"2021-04-08","30-39","F","342","365","0","1508","809","0"
"2021-04-08","30-39","M","197","566","0","1179","1360","0"
"2021-04-08","40-49","F","646","906","0","1761","1088","0"
"2021-04-08","40-49","M","337","1115","0","1416","1684","0"
"2021-04-08","50-59","F","502","913","0","1139","837","0"
"2021-04-08","50-59","M","471","1512","0","1134","1640","0"
"2021-04-08","60-69","F","191","1600","0","363","1551","0"
"2021-04-08","60-69","M","280","2710","0","444","2991","0"
"2021-04-08","70-79","F","61","670","0","121","543","0"
"2021-04-08","70-79","M","90","1046","0","144","969","0"
"2021-04-08","80 and above","F","11","167","0","23","139","0"
"2021-04-08","80 and above","M","14","242","0","29","170","0"
"2021-04-09","0-19","F","5","12","0","76","165","0"
"2021-04-09","0-19","M","5","9","0","59","188","0"
"2021-04-09","20-29","F","122","134","0","338","526","0"
"2021-04-09","20-29","M","110","183","0","276","577","0"
"2021-04-09","30-39","F","400","343","0","1606","1572","0"
"2021-04-09","30-39","M","258","524","0","1246","2238","0"
"2021-04-09","40-49","F","632","944","0","1845","1987","0"
"2021-04-09","40-49","M","336","1095","0","1450","2702","0"
"2021-04-09","50-59","F","544","931","0","1283","1495","0"
"2021-04-09","50-59","M","436","1434","0","1270","2377","0"
"2021-04-09","60-69","F","192","1531","0","458","1296","0"
"2021-04-09","60-69","M","245","2629","0","500","2228","0"
"2021-04-09","70-79","F","55","520","0","117","488","0"
"2021-04-09","70-79","M","84","972","0","127","834","0"
"2021-04-09","80 and above","F","11","162","0","22","159","0"
"2021-04-09","80 and above","M","15","174","0","28","152","0"
"2021-04-10","0-19","F","11","7","0","60","123","0"
"2021-04-10","0-19","M","9","20","0","61","167","0"
"2021-04-10","20-29","F","106","159","0","402","493","0"
"2021-04-10","20-29","M","129","316","0","295","653","0"
"2021-04-10","30-39","F","420","365","0","2193","1766","0"
"2021-04-10","30-39","M","214","604","0","1637","2290","0"
"2021-04-10","40-49","F","587","874","0","2355","2240","0"
"2021-04-10","40-49","M","343","1181","0","1939","2890","0"
"2021-04-10","50-59","F","502","770","0","1474","1560","0"
"2021-04-10","50-59","M","447","1361","0","1481","2526","0"
"2021-04-10","60-69","F","145","1074","0","379","1355","0"
"2021-04-10","60-69","M","190","1809","0","437","2264","0"
"2021-04-10","70-79","F","55","456","0","149","624","0"
"2021-04-10","70-79","M","70","671","0","124","923","0"
"2021-04-10","80 and above","F","12","148","0","28","181","0"
"2021-04-10","80 and above","M","19","147","0","28","197","0"
"2021-04-11","0-19","F","8","5","0","99","116","0"
"2021-04-11","0-19","M","12","14","0","115","131","0"
"2021-04-11","20-29","F","94","122","0","553","409","0"
"2021-04-11","20-29","M","149","432","0","450","489","0"
"2021-04-11","30-39","F","303","297","0","2474","1650","0"
"2021-04-11","30-39","M","240","881","0","1981","2128","0"
"2021-04-11","40-49","F","431","727","0","2827","1813","0"
"2021-04-11","40-49","M","375","1589","0","2317","2493","0"
"2021-04-11","50-59","F","274","526","0","1666","1255","0"
"2021-04-11","50-59","M","355","1468","0","2022","2127","0"
"2021-04-11","60-69","F","62","549","0","616","619","0"
"2021-04-11","60-69","M","133","1433","0","803","1323","0"
"2021-04-11","70-79","F","20","261","0","198","336","0"
"2021-04-11","70-79","M","33","413","0","303","439","0"
"2021-04-11","80 and above","F","5","59","0","40","67","0"
"2021-04-11","80 and above","M","5","82","0","47","79","0"
"2021-04-12","0-19","F","4","2","0","68","80","0"
"2021-04-12","0-19","M","9","8","0","73","83","0"
"2021-04-12","20-29","F","72","121","0","430","401","0"
"2021-04-12","20-29","M","92","238","0","446","434","0"
"2021-04-12","30-39","F","350","386","0","2111","1677","0"
"2021-04-12","30-39","M","210","570","0","1853","2062","0"
"2021-04-12","40-49","F","620","896","0","2510","1886","0"
"2021-04-12","40-49","M","310","1026","0","2197","2302","0"
"2021-04-12","50-59","F","460","755","0","1641","1332","0"
"2021-04-12","50-59","M","441","1343","0","1939","2099","0"
"2021-04-12","60-69","F","180","1074","0","664","778","0"
"2021-04-12","60-69","M","241","1848","0","919","1314","0"
"2021-04-12","70-79","F","51","358","0","208","253","0"
"2021-04-12","70-79","M","77","666","0","320","405","0"
"2021-04-12","80 and above","F","15","79","0","35","61","0"
"2021-04-12","80 and above","M","20","124","0","50","75","0"
"2021-04-13","0-19","F","8","9","0","58","82","0"
"2021-04-13","0-19","M","3","5","0","83","78","0"
"2021-04-13","20-29","F","92","108","0","425","349","0"
"2021-04-13","20-29","M","123","204","0","383","352","0"
"2021-04-13","30-39","F","419","505","0","1981","1543","0"
"2021-04-13","30-39","M","243","537","0","1680","1747","0"
"2021-04-13","40-49","F","659","1107","0","2308","1822","0"
"2021-04-13","40-49","M","367","1011","0","1963","1983","0"
"2021-04-13","50-59","F","615","1001","0","1542","1240","0"
"2021-04-13","50-59","M","488","1394","0","1672","1844","0"
"2021-04-13","60-69","F","220","930","0","645","671","0"
"2021-04-13","60-69","M","297","1617","0","801","1075","0"
"2021-04-13","70-79","F","65","293","0","201","180","0"
"2021-04-13","70-79","M","120","575","0","275","342","0"
"2021-04-13","80 and above","F","11","75","0","43","38","0"
"2021-04-13","80 and above","M","20","89","0","45","49","0"
"2021-04-14","0-19","F","2","12","0","81","9","0"
"2021-04-14","0-19","M","10","8","0","83","17","0"
"2021-04-14","20-29","F","93","186","0","486","113","0"
"2021-04-14","20-29","M","137","216","0","393","124","0"
"2021-04-14","30-39","F","382","972","0","2075","404","0"
"2021-04-14","30-39","M","248","915","0","1626","456","0"
"2021-04-14","40-49","F","729","1551","0","2104","460","0"
"2021-04-14","40-49","M","431","1383","0","1751","547","0"
"2021-04-14","50-59","F","617","1474","0","1315","267","0"
"2021-04-14","50-59","M","511","2040","0","1390","421","0"
"2021-04-14","60-69","F","208","792","0","572","170","0"
"2021-04-14","60-69","M","337","1307","0","633","280","0"
"2021-04-14","70-79","F","72","251","0","182","53","0"
"2021-04-14","70-79","M","102","501","0","253","92","0"
"2021-04-14","80 and above","F","17","64","0","54","8","0"
"2021-04-14","80 and above","M","14","98","0","47","13","0"
"2021-04-15","0-19","F","2","14","0","79","13","0"
"2021-04-15","0-19","M","7","9","0","75","11","0"
"2021-04-15","20-29","F","92","168","0","514","66","0"
"2021-04-15","20-29","M","128","231","0","476","79","0"
"2021-04-15","30-39","F","392","869","0","1900","240","0"
"2021-04-15","30-39","M","244","772","0","1625","250","0"
"2021-04-15","40-49","F","763","1620","0","2091","253","0"
"2021-04-15","40-49","M","381","1282","0","1644","281","0"
"2021-04-15","50-59","F","585","1386","0","1235","186","0"
"2021-04-15","50-59","M","538","1864","0","1321","229","0"
"2021-04-15","60-69","F","258","818","0","556","130","0"
"2021-04-15","60-69","M","369","1379","0","622","189","0"
"2021-04-15","70-79","F","73","246","0","200","41","0"
"2021-04-15","70-79","M","99","489","0","247","64","0"
"2021-04-15","80 and above","F","15","63","0","27","9","0"
"2021-04-15","80 and above","M","30","86","0","47","10","0"
"2021-04-16","0-19","F","4","6","0","100","7","0"
"2021-04-16","0-19","M","1","5","0","80","8","0"
"2021-04-16","20-29","F","110","219","0","684","64","0"
"2021-04-16","20-29","M","109","239","0","573","88","0"
"2021-04-16","30-39","F","511","1023","0","2671","219","0"
"2021-04-16","30-39","M","307","794","0","2172","273","0"
"2021-04-16","40-49","F","805","1751","0","3081","279","0"
"2021-04-16","40-49","M","467","1345","0","2492","263","0"
"2021-04-16","50-59","F","699","1528","0","1943","167","0"
"2021-04-16","50-59","M","613","1957","0","1923","197","0"
"2021-04-16","60-69","F","306","815","0","893","118","0"
"2021-04-16","60-69","M","378","1340","0","1037","154","0"
"2021-04-16","70-79","F","69","240","0","250","38","0"
"2021-04-16","70-79","M","115","493","0","349","48","0"
"2021-04-16","80 and above","F","15","73","0","47","10","0"
"2021-04-16","80 and above","M","33","94","0","49","14","0"
"2021-04-17","0-19","F","4","15","0","105","9","0"
"2021-04-17","0-19","M","5","14","0","100","6","0"
"2021-04-17","20-29","F","131","265","0","761","69","0"
"2021-04-17","20-29","M","150","366","0","626","83","0"
"2021-04-17","30-39","F","411","1128","0","3582","221","0"
"2021-04-17","30-39","M","326","1158","0","2533","268","0"
"2021-04-17","40-49","F","730","1671","0","3903","241","0"
"2021-04-17","40-49","M","470","1654","0","2671","312","0"
